tiempo,rank,max
2.24103,1,2.89608
0.657223,1,0
1.74225,1,0
1.35343,1,0
2.87545,1,0
1.56473,1,0
0.877606,1,0
1.27097,1,0
1.55422,1,0
1.96829,1,0
0.878096,1,0
1.8477,1,0
1.59494,1,0
2.53085,1,0
1.33353,1,0
1.34085,1,0
0.658299,1,0
2.11598,1,0
1.07485,1,0
0.896549,1,0
0.768876,1,0
1.16186,1,0
1.15103,1,0
2.70187,1,0
0.907128,1,0
2.74747,1,0
1.55307,1,0
1.57335,1,0
2.81016,1,0
1.03467,1,0
2.88933,1,0
2.05106,1,0
1.20816,1,0
1.63146,1,0
2.92073,1,0
1.08352,1,0
2.71246,1,0
0.798214,1,0
1.8544,1,0
1.2829,1,0
2.26639,1,0
2.24875,1,0
2.63054,1,0
0.877604,1,0
1.7795,1,0
0.963957,1,0
1.71836,1,0
1.93771,1,0
2.59618,1,0
2.30944,1,0
2.35051,1,0
2.88131,1,0
2.98758,1,0
0.501435,1,0
2.58308,1,0
0.910953,1,0
2.74881,1,0
1.15241,1,0
1.9842,1,0
2.57522,1,0
1.68701,1,0
1.88976,1,0
1.62616,1,0
2.4114,1,0
0.537529,1,0
1.54678,1,0
2.99482,1,0
2.74987,1,0
1.8613,1,0
1.86546,1,0
1.03267,1,0
1.14394,1,0
1.1141,1,0
0.679461,1,0
1.52147,1,0
2.40985,1,0
1.14332,1,0
2.75608,1,0
1.34747,1,0
0.75574,1,0
2.08181,1,0
0.69787,1,0
0.636975,1,0
2.06927,1,0
0.715559,1,0
2.73629,1,0
2.49647,1,0
2.96427,1,0
0.888598,1,0
1.48057,1,0
2.55575,1,0
2.09184,1,0
2.88659,1,0
1.19817,1,0
1.50315,1,0
2.92403,1,0
2.26123,1,0
1.51423,1,0
2.67382,1,0
1.12243,1,0
